id, PASSENGER_WEIGHT_AVERAGE_KG, LOAD_FACTOR_EXPECTED_AVG, BENCHMARK_AVAIL_COMPETING_SYSTEMS, DWELL_TIME_SECONDS, autonomous_system, battery_pack, battery_charger, chasis, motor_and_inverter, total_vehicle_cost_1k_usd, total_vehicle_weight_kg, battery_charge_time_hours, power_consumption_Wh_per_km, range_km, average_speed_km_per_hour, uptime_hours, downtime_hours, availability
1584, 100, 0.75, 0.75, 60, A3, P1, G2, C4, M4, 3654.5, 2643.8, 2.0, 215.88000000000002, 185.28812303131366, 119.14668280505333, 1.5551261576831334, 2.25, 0.40869240420402225, 
1585, 100, 0.75, 0.75, 60, A3, P1, G2, C5, M1, 57.7, 2825.8, 2.0, 224.08, 178.5076758300607, 37.1576190813221, 4.804066574862719, 2.25, 0.6810350489152014, 
1586, 100, 0.75, 0.75, 60, A3, P1, G2, C5, M2, 57.9, 2803.8, 2.0, 221.88000000000002, 180.27762754642146, 37.4491761181254, 4.8139277344253, 2.25, 0.6814803202140837, 
1587, 100, 0.75, 0.75, 60, A3, P1, G2, C5, M3, 58.15, 2883.8, 2.0, 229.88000000000002, 174.00382808421784, 50.97440876621125, 3.41355264917869, 2.25, 0.6027228597713684, 
1588, 100, 0.75, 0.75, 60, A3, P1, G2, C5, M4, 3656.5, 2843.8, 2.0, 225.88000000000002, 177.08517797060384, 110.76728321260285, 1.5987137432152483, 2.25, 0.4153891013675829, 
1589, 100, 0.75, 0.75, 60, A3, P1, G2, C6, M1, 59.7, 3125.8, 2.0, 229.08, 174.6114894360049, 33.591400601446026, 5.1981008921815635, 2.25, 0.6979095701614522, 
1590, 100, 0.75, 0.75, 60, A3, P1, G2, C6, M2, 59.9, 3103.8, 2.0, 226.88000000000002, 176.30465444287728, 33.82949932341001, 5.211565585331453, 2.25, 0.6984547044090544, 
1591, 100, 0.75, 0.75, 60, A3, P1, G2, C6, M3, 60.15, 3183.8, 2.0, 234.88000000000002, 170.29972752043594, 46.17124191218041, 3.688437227752136, 2.25, 0.6211124385578985, 
1592, 100, 0.75, 0.75, 60, A3, P1, G2, C6, M4, 3658.5, 3143.8, 2.0, 230.88000000000002, 173.25017325017322, 100.19721356320376, 1.729091729091729, 2.25, 0.4345443248895428, 
1593, 100, 0.75, 0.75, 60, A3, P1, G2, C7, M1, 64.7, 4625.8, 2.0, 244.08, 163.88069485414618, 22.698776427861127, 7.219803031012471, 2.25, 0.7624026611079956, 
1594, 100, 0.75, 0.75, 60, A3, P1, G2, C7, M2, 64.9, 4603.8, 2.0, 241.88000000000002, 165.371258475277, 22.807246187931707, 7.250820950176003, 2.25, 0.7631783598702259, 
1595, 100, 0.75, 0.75, 60, A3, P1, G2, C7, M3, 65.15, 4683.8, 2.0, 249.88000000000002, 160.0768368817032, 31.384773047525513, 5.100461827119194, 2.25, 0.6938967845940336, 
1596, 100, 0.75, 0.75, 60, A3, P1, G2, C7, M4, 3663.5, 4643.8, 2.0, 245.88000000000002, 162.68098259313484, 67.83237865541152, 2.398279196717459, 2.25, 0.5159499021511198, 
1597, 100, 0.75, 0.75, 60, A3, P1, G2, C8, M1, 73.7, 7625.8, 2.0, 274.08000000000004, 145.94279042615292, 13.76904718193501, 10.5993383926834, 2.25, 0.8248937080463861, 
1598, 100, 0.75, 0.75, 60, A3, P1, G2, C8, M2, 73.9, 7603.8, 2.0, 271.88, 147.12373105781964, 13.808885031168625, 10.654280249689991, 2.25, 0.8256392486474359, 
1599, 100, 0.75, 0.75, 60, A3, P1, G2, C8, M3, 74.15, 7683.8, 2.0, 279.88, 142.91839359725597, 19.131159061922485, 7.470451379065276, 2.25, 0.768529267596999, 
1600, 100, 0.75, 0.75, 60, A3, P1, G2, C8, M4, 3672.5, 7643.8, 2.0, 275.88, 144.9905756125852, 41.209869436667624, 3.5183459106904085, 2.25, 0.6099401743868894, 
1601, 100, 0.75, 0.75, 60, A3, P2, G2, C1, M1, 46.7, 1883.8, 3.0, 194.88, 307.8817733990148, 55.73840110415119, 5.523692235514895, 3.25, 0.6295744239985562, 
1602, 100, 0.75, 0.75, 60, A3, P2, G2, C1, M2, 46.9, 1861.8, 3.0, 192.68, 311.3971351463566, 56.397035127296164, 5.521516059195112, 3.25, 0.6294825229678455, 
1603, 100, 0.75, 0.75, 60, A3, P2, G2, C1, M3, 47.15, 1941.8, 3.0, 200.68, 298.98345624875424, 75.70295602018746, 3.9494290839716393, 3.25, 0.5485753158905895, 
1604, 100, 0.75, 0.75, 60, A3, P2, G2, C1, M4, 3645.5, 1901.8, 3.0, 196.68, 305.06406345332516, 165.6325586286676, 1.8418121773826468, 3.25, 0.3617203685485109, 
1605, 100, 0.75, 0.75, 60, A3, P2, G2, C2, M1, 51.7, 2133.8, 3.0, 189.88000000000002, 315.9890457130819, 49.2079857531165, 6.421499292786421, 3.25, 0.663961098314504, 
1606, 100, 0.75, 0.75, 60, A3, P2, G2, C2, M2, 51.9, 2111.8, 3.0, 187.68, 319.693094629156, 49.720617482716165, 6.429789307027159, 3.25, 0.6642488904546069, 
1607, 100, 0.75, 0.75, 60, A3, P2, G2, C2, M3, 52.15, 2191.8, 3.0, 195.68, 306.6230580539656, 67.0681631535724, 4.5718123717189245, 3.25, 0.5844952748098483, 
1608, 100, 0.75, 0.75, 60, A3, P2, G2, C2, M4, 3650.5, 2151.8, 3.0, 191.68, 313.02170283806345, 146.38906961613532, 2.138286032276016, 3.25, 0.39683974077612255, 
1609, 100, 0.75, 0.75, 60, A3, P2, G2, C3, M1, 55.7, 2333.8, 3.0, 199.88000000000002, 300.18010806483886, 44.99100179964007, 6.672003201921153, 3.25, 0.6724451772631239, 
1610, 100, 0.75, 0.75, 60, A3, P2, G2, C3, M2, 55.9, 2311.8, 3.0, 197.68, 303.52084176446783, 45.419153906047235, 6.6826617332485405, 3.25, 0.67279666948478, 
1611, 100, 0.75, 0.75, 60, A3, P2, G2, C3, M3, 56.15, 2391.8, 3.0, 205.68, 291.71528588098016, 61.459988293335556, 4.746425991633527, 3.25, 0.593568426269386, 
1612, 100, 0.75, 0.75, 60, A3, P2, G2, C3, M4, 3654.5, 2351.8, 3.0, 201.68, 297.5009916699722, 133.93996088102728, 2.221151848283939, 3.25, 0.40597517851393894, 
1613, 100, 0.75, 0.75, 60, A3, P2, G2, C4, M1, 63.7, 2533.8, 3.0, 204.88000000000002, 292.8543537680593, 41.43973478569737, 7.066993919785797, 3.25, 0.6849857598765089, 
1614, 100, 0.75, 0.75, 60, A3, P2, G2, C4, M2, 63.9, 2511.8, 3.0, 202.68, 296.0331557134399, 41.80269129707779, 7.081676957343031, 3.25, 0.6854334476950397, 
1615, 100, 0.75, 0.75, 60, A3, P2, G2, C4, M3, 64.15, 2591.8, 3.0, 210.68, 284.79210176571104, 56.71733930087198, 5.021252852764421, 3.25, 0.6070728270731339, 
1616, 100, 0.75, 0.75, 60, A3, P2, G2, C4, M4, 3662.5, 2551.8, 3.0, 206.68, 290.3038513644281, 123.44227604044204, 2.35173767591031, 3.25, 0.41982288567772696, 
1617, 100, 0.75, 0.75, 60, A3, P2, G2, C5, M1, 65.7, 2733.8, 3.0, 214.88000000000002, 279.2256142963514, 38.40807666983685, 7.2699712796511005, 3.25, 0.6910637953654387, 
1618, 100, 0.75, 0.75, 60, A3, P2, G2, C5, M2, 65.9, 2711.8, 3.0, 212.68, 282.1139740455144, 38.71966959215281, 7.2860635696821525, 3.25, 0.691535650055114, 
1619, 100, 0.75, 0.75, 60, A3, P2, G2, C5, M3, 66.15, 2791.8, 3.0, 220.68, 271.8868950516585, 52.6542015903718, 5.163631521123947, 3.25, 0.6137220899393698, 
1620, 100, 0.75, 0.75, 60, A3, P2, G2, C5, M4, 3664.5, 2751.8, 3.0, 216.68, 276.9060365515968, 114.47052838142307, 2.4190159726434417, 3.25, 0.4267082654761799, 
1621, 100, 0.75, 0.75, 60, A3, P2, G2, C6, M1, 67.7, 3033.8, 3.0, 219.88000000000002, 272.87611424413313, 34.61005999077065, 7.8843005275604865, 3.25, 0.7081091899796177, 
1622, 100, 0.75, 0.75, 60, A3, P2, G2, C6, M2, 67.9, 3011.8, 3.0, 217.68, 275.63395810363835, 34.86287270071054, 7.906231952538457, 3.25, 0.7086830021259549, 
1623, 100, 0.75, 0.75, 60, A3, P2, G2, C6, M3, 68.15, 3091.8, 3.0, 225.68, 265.86316908897555, 47.54511934795265, 5.591807797206085, 3.25, 0.6324281103433436, 
1624, 100, 0.75, 0.75, 60, A3, P2, G2, C6, M4, 3666.5, 3051.8, 3.0, 221.68, 270.6604114038253, 103.21777311750442, 2.6222268048323625, 3.25, 0.4465472625605136, 
1625, 100, 0.75, 0.75, 60, A3, P2, G2, C7, M1, 72.7, 4533.8, 3.0, 234.88000000000002, 255.44959128065392, 23.159380651991707, 11.030070066173607, 3.25, 0.7724100802769487, 
1626, 100, 0.75, 0.75, 60, A3, P2, G2, C7, M2, 72.9, 4511.8, 3.0, 232.68, 257.86487880350694, 23.272308169688372, 11.080331049387263, 3.25, 0.7732083097871655, 
1627, 100, 0.75, 0.75, 60, A3, P2, G2, C7, M3, 73.15, 4591.8, 3.0, 240.68, 249.2936679408343, 32.01358944204887, 7.787120166331449, 3.25, 0.7055391305864305, 
1628, 100, 0.75, 0.75, 60, A3, P2, G2, C7, M4, 3671.5, 4551.8, 3.0, 236.68, 253.50684468480648, 69.2033920646777, 3.6632141448771502, 3.25, 0.529885819838472, 
1629, 100, 0.75, 0.75, 60, A3, P2, G2, C8, M1, 81.7, 7533.8, 3.0, 264.88, 226.5176683781335, 13.937189731609546, 16.25275057168745, 3.25, 0.8333568391774393, 
1630, 100, 0.75, 0.75, 60, A3, P2, G2, C8, M2, 81.9, 7511.8, 3.0, 262.68, 228.41480127912288, 13.978007934183552, 16.34101242141443, 3.25, 0.8341076035229548, 
1631, 100, 0.75, 0.75, 60, A3, P2, G2, C8, M3, 82.15, 7591.8, 3.0, 270.68, 221.66395744052016, 19.36299691772702, 11.447812463244498, 3.25, 0.7788786591115224, 
1632, 100, 0.75, 0.75, 60, A3, P2, G2, C8, M4, 3680.5, 7551.8, 3.0, 266.68, 224.98875056247186, 41.71190974337244, 5.393873163484683, 3.25, 0.6240111419346882, 
1633, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1634, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1635, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1636, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1637, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1638, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1639, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1640, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1641, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1642, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1643, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1644, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1645, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1646, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1647, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1648, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1649, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1650, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1651, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1652, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1653, 100, 0.75, 0.75, 60, A3, P3, G2, C6, M1, 67.7, 3438.8, 3.75, 260.38, 288.0405561103003, 30.53390717692218, 9.433465374781912, 4.0, 0.7022361774565605, 
1654, 100, 0.75, 0.75, 60, A3, P3, G2, C6, M2, 67.9, 3416.8, 3.75, 258.18, 290.49500348594006, 30.73050807773355, 9.452984075340572, 4.0, 0.7026681978066092, 
1655, 100, 0.75, 0.75, 60, A3, P3, G2, C6, M3, 68.15, 3496.8, 3.75, 266.18, 281.76421970095424, 42.03843514070007, 6.702538254763924, 4.0, 0.6262568836678051, 
1656, 100, 0.75, 0.75, 60, A3, P3, G2, C6, M4, 3666.5, 3456.8, 3.75, 262.18, 286.0630101457014, 91.12473964360102, 3.139246391973526, 4.0, 0.43971677395850933, 
1657, 100, 0.75, 0.75, 60, A3, P3, G2, C7, M1, 72.7, 4938.8, 3.75, 275.38, 272.3509332558646, 21.260225155908316, 12.810350372991088, 4.0, 0.7620513605458972, 
1658, 100, 0.75, 0.75, 60, A3, P3, G2, C7, M2, 72.9, 4916.8, 3.75, 273.18, 274.5442565341533, 21.355353075170843, 12.855992385972618, 4.0, 0.762695668792022, 
1659, 100, 0.75, 0.75, 60, A3, P3, G2, C7, M3, 73.15, 4996.8, 3.75, 281.18, 266.73305355999713, 29.41882804995197, 9.06674640835778, 4.0, 0.6938794191764898, 
1660, 100, 0.75, 0.75, 60, A3, P3, G2, C7, M4, 3671.5, 4956.8, 3.75, 277.18, 270.5822930947399, 63.54906391220142, 4.257848604482561, 4.0, 0.5156123354176411, 
1661, 100, 0.75, 0.75, 60, A3, P3, G2, C8, M1, 81.7, 7938.8, 3.75, 305.38, 245.5956513196673, 13.226180279135386, 18.568902444729282, 4.0, 0.8227649745132309, 
1662, 100, 0.75, 0.75, 60, A3, P3, G2, C8, M2, 81.9, 7916.8, 3.75, 303.18, 247.37779536908766, 13.262934518997575, 18.651814575028506, 4.0, 0.8234137054781641, 
1663, 100, 0.75, 0.75, 60, A3, P3, G2, C8, M3, 82.15, 7996.8, 3.75, 311.18, 241.0180602866508, 18.38235294117647, 13.111382479593804, 4.0, 0.7662374735197344, 
1664, 100, 0.75, 0.75, 60, A3, P3, G2, C8, M4, 3680.5, 7956.8, 3.75, 307.18, 244.15652060681035, 39.58877940880756, 6.167316200521488, 4.0, 0.6065825119322209, 
1665, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1666, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1667, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1668, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1669, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1670, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1671, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1672, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1673, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1674, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1675, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1676, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1677, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1678, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1679, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1680, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1681, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1682, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1683, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1684, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1685, 100, 0.75, 0.75, 60, A3, P4, G2, C6, M1, 76.7, 3413.8, 5.0, 257.88, 387.77726074143015, 30.757513621184604, 12.607562025896137, 5.25, 0.706006901032363, 
1686, 100, 0.75, 0.75, 60, A3, P4, G2, C6, M2, 76.9, 3391.8, 5.0, 255.68, 391.1138923654568, 30.957013974880592, 12.634096191668158, 5.25, 0.7064430909040923, 
1687, 100, 0.75, 0.75, 60, A3, P4, G2, C6, M3, 77.15, 3471.8, 5.0, 263.68, 379.24757281553394, 42.34114868367993, 8.95695049864606, 5.25, 0.6304625682689377, 
1688, 100, 0.75, 0.75, 60, A3, P4, G2, C6, M4, 3675.5, 3431.8, 5.0, 259.68, 385.0893407270487, 91.78856576723585, 4.195395553990748, 5.25, 0.44417362195256743, 
1689, 100, 0.75, 0.75, 60, A3, P4, G2, C7, M1, 81.7, 4913.8, 5.0, 272.88, 366.4614482556435, 21.368391061907282, 17.149697756557917, 5.25, 0.7656218375329208, 
1690, 100, 0.75, 0.75, 60, A3, P4, G2, C7, M2, 81.9, 4891.8, 5.0, 270.68, 369.4399290675336, 21.464491598184715, 17.211678523929155, 5.25, 0.7662685807560194, 
1691, 100, 0.75, 0.75, 60, A3, P4, G2, C7, M3, 82.15, 4971.8, 5.0, 278.68, 358.8345055260514, 29.566756506697775, 12.136417650166138, 5.25, 0.6980401537777489, 
1692, 100, 0.75, 0.75, 60, A3, P4, G2, C7, M4, 3680.5, 4931.8, 5.0, 274.68, 364.05999708752, 63.871203211809075, 5.699908233765814, 5.25, 0.520543927134405, 
1693, 100, 0.75, 0.75, 60, A3, P4, G2, C8, M1, 90.7, 7913.8, 5.0, 302.88, 330.1637612255679, 13.267962293714776, 24.884285462732375, 5.25, 0.8257798411549273, 
1694, 100, 0.75, 0.75, 60, A3, P4, G2, C8, M2, 90.9, 7891.8, 5.0, 300.68, 332.57948649727285, 13.304949441192123, 24.99667420513503, 5.25, 0.8264271977674591, 
1695, 100, 0.75, 0.75, 60, A3, P4, G2, C8, M3, 91.15, 7971.8, 5.0, 308.68, 323.960088117144, 18.440001003537468, 17.568333540491487, 5.25, 0.7699218485572668, 
1696, 100, 0.75, 0.75, 60, A3, P4, G2, C8, M4, 3689.5, 7931.8, 5.0, 304.68, 328.2132072994617, 39.71355808265463, 8.26451275446943, 5.25, 0.6115287250542011, 
1697, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1698, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1699, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1700, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1701, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1702, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1703, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1704, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1705, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1706, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1707, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1708, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1709, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1710, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1711, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1712, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1713, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1714, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1715, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1716, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1717, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1718, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1719, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1720, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1721, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1722, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1723, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1724, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1725, 100, 0.75, 0.75, 60, A3, P5, G2, C8, M1, 90.7, 8613.8, 6.25, 372.87999999999994, 335.22849173997, 12.189742041839839, 27.500868401426224, 6.5, 0.8088284121670449, 
1726, 100, 0.75, 0.75, 60, A3, P5, G2, C8, M2, 90.9, 8591.8, 6.25, 370.67999999999995, 337.21808568037125, 12.220954863940037, 27.593431890939176, 6.5, 0.8093474420295169, 
1727, 100, 0.75, 0.75, 60, A3, P5, G2, C8, M3, 91.15, 8671.8, 6.25, 378.67999999999995, 330.09401077426855, 16.951497958901268, 19.47285199069593, 6.5, 0.749738688599602, 
1728, 100, 0.75, 0.75, 60, A3, P5, G2, C8, M4, 3689.5, 8631.8, 6.25, 374.67999999999995, 333.61802071100675, 36.492967863018144, 9.141981051343707, 6.5, 0.5844516127040299, 
1729, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1730, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1731, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1732, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1733, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1734, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1735, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1736, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1737, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1738, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1739, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1740, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1741, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1742, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1743, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1744, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1745, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1746, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1747, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1748, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1749, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1750, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1751, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1752, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1753, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1754, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1755, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1756, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1757, 100, 0.75, 0.75, 60, A3, P6, G2, C8, M1, 127.7, 8793.8, 12.0, 390.87999999999994, 613.999181334425, 11.940230617025632, 51.42272381732063, 12.25, 0.807609926738085, 
1758, 100, 0.75, 0.75, 60, A3, P6, G2, C8, M2, 127.9, 8771.8, 12.0, 388.67999999999995, 617.4745291756716, 11.970177158621949, 51.58441023831577, 12.25, 0.8080972322879377, 
1759, 100, 0.75, 0.75, 60, A3, P6, G2, C8, M3, 128.15, 8851.8, 12.0, 396.67999999999995, 605.0216799435314, 16.606791838948013, 36.43218303757925, 12.25, 0.748367898979718, 
1760, 100, 0.75, 0.75, 60, A3, P6, G2, C8, M4, 3726.5, 8811.8, 12.0, 392.67999999999995, 611.1846796373638, 35.7475203704124, 17.097260825487375, 12.25, 0.5825845528533561, 
1761, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1762, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
1763, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
